Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,//questionnaire,233,0,95,108.77989399106474,55.67830000654794,391.5794999920763,289.0,0.3889462319392893,0.0,95,100,110,120,140,160,340,370,390,390,390
GET,/questionnaire/,1134,0,110.0,114.70263059999087,54.17180000222288,616.1895999975968,27229.859788359787,1.8929829485800602,0.0,110,110,120,120,140,160,340,360,490,620,620
POST,/questionnaire/,1134,0,100.0,145.43392742527473,52.1207999845501,583.9768000005279,298.0705467372134,1.8929829485800602,0.0,100,120,200,220,270,320,410,450,570,580,580
GET,/questionnaire/accommodation-introduction/,232,0,100.0,115.77966422379993,63.25519998790696,370.76940000406466,16729.0,0.3872769348065026,0.0,100,110,120,120,150,170,350,350,370,370,370
POST,/questionnaire/accommodation-introduction/,232,0,120.0,143.43785086071122,75.87440000497736,490.17070000991225,275.0,0.3872769348065026,0.0,120,130,150,160,210,290,420,430,490,490,490
GET,/questionnaire/accommodation-type/,232,0,100.0,115.5131051733594,58.9726000034716,418.5736999788787,19607.0,0.3872769348065026,0.0,100,110,120,130,140,160,340,360,420,420,420
POST,/questionnaire/accommodation-type/,232,0,120.0,146.50361810382836,69.48199999169447,460.39870000095107,265.0,0.3872769348065026,0.0,120,140,150,160,230,280,410,420,460,460,460
GET,/questionnaire/any-more-people-living-here/,233,0,110.0,121.96383519345983,74.9818000185769,386.7702999850735,25769.0,0.3889462319392893,0.0,110,120,120,130,150,170,350,360,390,390,390
POST,/questionnaire/any-more-people-living-here/,233,0,120.0,142.45995150028645,78.12019999255426,452.1004999987781,263.0,0.3889462319392893,0.0,120,130,150,150,190,270,310,410,450,450,450
GET,/questionnaire/any-more-visitors/,233,0,110.0,112.31528798267125,73.51180000114255,363.30999998608604,20877.0,0.3889462319392893,0.0,110,110,120,120,140,150,170,180,360,360,360
POST,/questionnaire/any-more-visitors/,233,0,120.0,140.8424364803099,78.39249999960884,446.0290000133682,343.0,0.3889462319392893,0.0,120,130,140,150,190,290,400,420,450,450,450
GET,/questionnaire/any-visitors/,233,0,110.0,124.95919828260189,70.88869999279268,401.92340000066906,22923.0,0.3889462319392893,0.0,110,110,120,130,150,340,360,380,400,400,400
POST,/questionnaire/any-visitors/,233,0,120.0,143.02333218920896,75.94230002723634,499.6118000126444,359.0,0.3889462319392893,0.0,120,130,140,150,180,350,430,440,500,500,500
GET,/questionnaire/central-heating/,232,0,110.0,115.26502456801045,62.83360000816174,412.4028999940492,24156.0,0.3872769348065026,0.0,110,110,120,120,140,160,360,370,410,410,410
POST,/questionnaire/central-heating/,232,0,120.0,135.78064137957347,80.22169998730533,434.8504999943543,261.0,0.3872769348065026,0.0,120,130,140,150,170,270,310,400,430,430,430
GET,/questionnaire/coronavirus-circumstances/,233,0,100.0,112.1229339054238,60.033699992345646,397.2377000027336,15720.0,0.3889462319392893,0.0,100,110,120,120,130,150,340,350,400,400,400
POST,/questionnaire/coronavirus-circumstances/,233,0,130.0,141.13669914104517,82.10679999319836,594.7469999955501,305.0,0.3889462319392893,0.0,130,140,150,160,200,250,300,500,590,590,590
GET,/questionnaire/do-you-usually-live-here/,233,0,100.0,114.54810729563084,68.77429998712614,402.9838999849744,20645.0,0.3889462319392893,0.0,100,110,120,120,140,170,350,360,400,400,400
POST,/questionnaire/do-you-usually-live-here/,233,0,120.0,139.37140729472185,78.1864000018686,673.5098999924958,307.0,0.3889462319392893,0.0,120,130,140,150,180,280,440,440,670,670,670
GET,/questionnaire/household/people-living-here-add-person/,233,0,100.0,114.02178583619217,70.51510000019334,374.8843999928795,18372.0,0.3889462319392893,0.0,100,110,120,130,140,150,350,360,370,370,370
POST,/questionnaire/household/people-living-here-add-person/,233,0,120.0,137.3403755364122,73.81729999906383,497.8897999972105,275.0,0.3889462319392893,0.0,120,130,140,150,180,270,310,430,500,500,500
GET,/questionnaire/household/{id}/a-level/,453,0,110.0,123.57625430532079,69.0930999990087,373.03469999460503,22951.790286975716,0.7561916011523521,0.0,110,120,130,130,150,170,350,360,370,370,370
POST,/questionnaire/household/{id}/a-level/,453,0,130.0,157.9820161160322,86.18410001508892,693.7762000015937,281.0,0.7561916011523521,0.0,130,150,160,170,240,300,450,470,690,690,690
GET,/questionnaire/household/{id}/another-address/,460,0,110.0,118.08337413069397,66.77040000795387,424.7880000039004,21199.817391304347,0.7678766810818586,0.0,110,120,120,130,140,160,330,360,420,420,420
POST,/questionnaire/household/{id}/another-address/,460,0,130.0,148.5153745653604,75.52129999385215,510.2842000196688,297.0,0.7678766810818586,0.0,130,140,160,160,200,280,410,440,510,510,510
GET,/questionnaire/household/{id}/apprenticeship/,454,0,110.0,116.8123405284555,63.19439999060705,462.84120000200346,18841.84140969163,0.7578608982851387,0.0,110,120,130,130,140,160,220,340,460,460,460
POST,/questionnaire/household/{id}/apprenticeship/,454,0,130.0,151.41807378805396,83.3085999765899,494.2276999936439,315.0,0.7578608982851387,0.0,130,140,150,160,190,300,430,450,490,490,490
GET,/questionnaire/household/{id}/armed-forces/,452,0,110.0,118.27238362791961,62.08040000637993,403.3093000180088,21757.814159292036,0.7545223040195654,0.0,110,120,120,130,140,150,190,370,400,400,400
POST,/questionnaire/household/{id}/armed-forces/,452,0,130.0,152.82340641515958,79.23869998194277,508.73670002329163,339.0,0.7545223040195654,0.0,130,140,160,170,210,300,420,440,510,510,510
GET,/questionnaire/household/{id}/business-name/,452,0,110.0,119.43566637219031,71.66199997300282,406.4018999924883,19261.805309734515,0.7545223040195654,0.0,110,120,120,130,140,170,350,370,410,410,410
POST,/questionnaire/household/{id}/business-name/,452,0,130.0,148.0590371680688,81.59000001614913,518.9306999964174,291.0,0.7545223040195654,0.0,130,140,150,160,180,290,420,440,520,520,520
GET,/questionnaire/household/{id}/business-type/,452,0,110.0,118.02003384920391,65.1374000008218,426.5607999986969,18102.40707964602,0.7545223040195654,0.0,110,120,130,130,140,150,350,370,430,430,430
POST,/questionnaire/household/{id}/business-type/,452,0,130.0,145.6487997786855,79.8371999990195,489.84439999912865,305.0,0.7545223040195654,0.0,130,140,160,160,190,270,400,430,490,490,490
GET,/questionnaire/household/{id}/confirm-age/,460,0,110.0,115.79278695672933,62.30190000496805,396.9597000104841,18417.71304347826,0.7678766810818586,0.0,110,120,120,130,140,150,340,360,400,400,400
POST,/questionnaire/household/{id}/confirm-age/,460,0,130.0,152.3546773913119,78.3238000003621,561.3088000100106,279.0,0.7678766810818586,0.0,130,150,160,170,220,280,420,450,560,560,560
GET,/questionnaire/household/{id}/confirm-who-is-answering/,460,0,110.0,116.93021413002103,58.28129997826181,384.31569997919723,18507.97391304348,0.7678766810818586,0.0,110,120,120,130,140,160,350,360,380,380,380
POST,/questionnaire/household/{id}/confirm-who-is-answering/,460,0,130.0,152.49716195666343,75.14100000844337,491.2968999997247,299.0,0.7678766810818586,0.0,130,140,150,160,240,300,440,460,490,490,490
GET,/questionnaire/household/{id}/country-of-birth/,460,0,110.0,118.8778636961892,64.01740000001155,396.69080000021495,21354.31304347826,0.7678766810818586,0.0,110,120,120,130,140,160,350,380,400,400,400
POST,/questionnaire/household/{id}/country-of-birth/,459,0,130.0,151.41416143788044,84.9906999792438,488.29149999073707,315.0,0.766207383949072,0.0,130,140,150,160,200,290,430,450,490,490,490
GET,/questionnaire/household/{id}/date-of-birth/,460,0,110.0,119.78715587029001,60.91030000243336,401.3541000022087,18845.817391304347,0.7678766810818586,0.0,110,120,120,130,150,170,360,370,400,400,400
POST,/questionnaire/household/{id}/date-of-birth/,460,0,130.0,149.73493456541885,81.15039998665452,514.7440000146162,295.0,0.7678766810818586,0.0,130,140,150,160,200,300,440,470,510,510,510
GET,/questionnaire/household/{id}/degree-level-or-above/,454,0,110.0,119.0302537447498,62.081600015517324,402.4776000005659,21534.84140969163,0.7578608982851387,0.0,110,120,130,130,150,160,340,380,400,400,400
POST,/questionnaire/household/{id}/degree-level-or-above/,453,0,130.0,156.71559359886524,88.3816999848932,492.1413999982178,291.0,0.7561916011523521,0.0,130,140,160,170,250,380,460,470,490,490,490
GET,/questionnaire/household/{id}/employment-status-last-seven-days/,452,0,110.0,114.52175066395574,61.475499998778105,396.4442999858875,22686.83185840708,0.7545223040195654,0.0,110,120,120,130,140,150,180,340,400,400,400
POST,/questionnaire/household/{id}/employment-status-last-seven-days/,452,0,130.0,149.85596084095687,83.560099999886,481.4895000017714,315.0,0.7545223040195654,0.0,130,140,150,160,210,300,430,440,480,480,480
GET,/questionnaire/household/{id}/ethnic-group/,458,0,110.0,121.58688995561423,66.87359997886233,644.064200023422,24310.7903930131,0.7645380868162853,0.0,110,120,130,130,150,170,360,370,640,640,640
POST,/questionnaire/household/{id}/ethnic-group/,457,0,140.0,154.83627746209524,76.0772000066936,486.7625000188127,309.0,0.7628687896834987,0.0,140,150,160,170,210,320,410,440,490,490,490
GET,/questionnaire/household/{id}/gcse/,453,0,110.0,120.6863081682382,63.871199992718175,441.1716000176966,22798.790286975716,0.7561916011523521,0.0,110,120,130,130,150,170,350,370,440,440,440
POST,/questionnaire/household/{id}/gcse/,452,0,130.0,150.34784845089894,81.59750001505017,551.3287999783643,297.0,0.7545223040195654,0.0,130,140,150,160,200,290,410,450,550,550,550
GET,/questionnaire/household/{id}/gender-identity/,456,0,110.0,117.51745701698574,64.55560002359562,397.18919998267666,19772.90350877193,0.7611994925507121,0.0,110,120,120,130,150,160,190,360,400,400,400
POST,/questionnaire/household/{id}/gender-identity/,456,0,130.0,152.217949561498,83.87090000906028,467.8041000152007,327.0,0.7611994925507121,0.0,130,150,150,160,220,290,430,450,470,470,470
GET,/questionnaire/household/{id}/health-conditions-or-illnesses/,456,0,110.0,120.56220285057064,68.01570000243373,401.2613999948371,20744.90350877193,0.7611994925507121,0.0,110,120,120,130,150,160,370,390,400,400,400
POST,/questionnaire/household/{id}/health-conditions-or-illnesses/,456,0,130.0,148.89247149020727,83.36489999783225,681.5602999995463,329.0,0.7611994925507121,0.0,130,140,150,160,190,280,420,440,680,680,680
GET,/questionnaire/household/{id}/health/,457,0,110.0,117.08760087466717,59.00360000669025,400.80350000062026,20051.86214442013,0.7628687896834987,0.0,110,120,120,130,140,160,350,370,400,400,400
