Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/questionnaire,69,0,49,61.72155497101057,41.85229099999788,302.1068749999358,289.0,0.05753650332112384,0.0,49,51,60,75,88,120,170,300,300,300,300
GET,/questionnaire/,344,0,53,61.78509593895483,48.22724999996808,332.5565420000203,28307.13953488372,0.2868486542386464,0.0,53,55,60,66,88,110,120,170,330,330,330
POST,/questionnaire/,344,0,52,85.44506311918553,44.16112499998803,433.8802500000156,297.9418604651163,0.2868486542386464,0.0,52,68,98,140,180,210,260,280,430,430,430
GET,/questionnaire/accommodation-introduction/,69,0,51,59.70560811594095,45.71212500002275,130.34858300000084,17276.0,0.05753650332112384,0.0,51,53,63,69,86,110,120,130,130,130,130
POST,/questionnaire/accommodation-introduction/,69,0,62,72.65598253623418,55.52891700000373,326.8225409999559,275.0,0.05753650332112384,0.0,62,66,70,83,99,110,120,330,330,330,330
GET,/questionnaire/accommodation-type/,69,0,53,62.07216491303586,48.29020900000103,160.91041600003564,20089.0,0.05753650332112384,0.0,53,56,68,72,90,100,110,160,160,160,160
POST,/questionnaire/accommodation-type/,69,0,65,72.98949517390854,57.356666999965,192.0109170000046,265.0,0.05753650332112384,0.0,65,66,75,82,110,110,120,190,190,190,190
GET,/questionnaire/any-more-people-living-here/,69,0,56,67.46042572463475,49.44954100005816,346.01491600000014,26668.0,0.05753650332112384,0.0,56,58,64,73,100,110,120,350,350,350,350
POST,/questionnaire/any-more-people-living-here/,69,0,65,76.37167088404904,58.140499999979056,295.54925000002186,263.0,0.05753650332112384,0.0,65,70,82,85,100,120,170,300,300,300,300
GET,/questionnaire/any-more-visitors/,69,0,54,65.39003140579982,48.00941700000294,140.57425000000023,21595.0,0.05753650332112384,0.0,54,56,70,82,110,120,120,140,140,140,140
POST,/questionnaire/any-more-visitors/,69,0,64,75.47139981160564,57.29579200001922,302.3500830000785,343.0,0.05753650332112384,0.0,64,67,73,80,100,130,170,300,300,300,300
GET,/questionnaire/any-visitors/,69,0,56,72.01790639131262,48.98116599997593,318.53429200009487,23470.0,0.05753650332112384,0.0,56,59,70,90,110,150,180,320,320,320,320
POST,/questionnaire/any-visitors/,69,0,65,72.89516666665946,58.33541700008027,160.73108400000535,359.0,0.05753650332112384,0.0,65,67,68,77,110,120,130,160,160,160,160
GET,/questionnaire/central-heating/,69,0,54,58.88758210144948,49.64350000000195,103.17229099996439,24532.0,0.05753650332112384,0.0,54,56,57,58,84,99,100,100,100,100,100
POST,/questionnaire/central-heating/,69,0,65,72.32674642028847,58.11008400007722,134.15445799978443,261.0,0.05753650332112384,0.0,65,67,72,83,110,120,130,130,130,130,130
GET,/questionnaire/coronavirus-circumstances/,69,0,50,60.38724930434942,45.87083299998085,158.61849999998867,16250.0,0.05753650332112384,0.0,50,52,59,72,97,110,130,160,160,160,160
POST,/questionnaire/coronavirus-circumstances/,69,0,62,79.96628437680688,56.23933399999714,687.1172919999964,305.0,0.05753650332112384,0.0,62,67,72,80,110,120,140,690,690,690,690
GET,/questionnaire/do-you-usually-live-here/,69,0,54,68.46091192753511,49.27733399995304,375.10820800000033,21196.0,0.05753650332112384,0.0,54,55,63,79,98,110,230,380,380,380,380
POST,/questionnaire/do-you-usually-live-here/,69,0,64,121.23093897101307,56.666791999987254,3250.7940830000734,307.0,0.05753650332112384,0.0,64,66,75,110,120,130,180,3300,3300,3300,3300
GET,/questionnaire/household/people-living-here-add-person/,69,0,54,69.94867397101135,48.64699999995992,335.81608399999993,18924.0,0.05753650332112384,0.0,54,56,63,71,100,150,300,340,340,340,340
POST,/questionnaire/household/people-living-here-add-person/,69,0,64,70.08856037681379,55.87350000001834,120.87529199993696,275.0,0.05753650332112384,0.0,64,66,68,77,100,110,120,120,120,120,120
GET,/questionnaire/household/{id}/a-level/,138,0,56,65.07503297102025,51.1629169999992,172.6240420000238,23316.0,0.11507300664224768,0.0,56,59,63,72,97,110,120,150,170,170,170
