Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,//questionnaire,263,0,100.0,122.45949391588151,52.55360002047382,404.5575999771245,289.0,0.43848864139518806,0.0,100,120,130,140,170,190,390,400,400,400,400
GET,/questionnaire/,1271,0,110.0,132.31777828408406,58.97559999721125,866.2437000020873,27232.53501180173,2.119083890544806,0.0,110,130,140,150,180,330,380,400,820,870,870
POST,/questionnaire/,1269,0,120.0,162.39864523267065,54.45670001790859,828.6634999967646,298.0354609929078,2.1157493761615727,0.0,120,150,210,250,310,370,430,550,750,830,830
GET,/questionnaire/accommodation-introduction/,259,0,110.0,120.72034247125622,58.28800000017509,377.05670000286773,16729.0,0.4318196126287213,0.0,110,120,130,130,160,190,360,360,380,380,380
POST,/questionnaire/accommodation-introduction/,259,0,120.0,144.35220154577195,71.99229998514056,500.43700000969693,275.0,0.4318196126287213,0.0,120,140,160,170,210,280,340,410,500,500,500
GET,/questionnaire/accommodation-type/,259,0,110.0,124.25704285817969,61.25379999866709,388.95530000445433,19607.0,0.4318196126287213,0.0,110,130,130,140,170,190,340,370,390,390,390
POST,/questionnaire/accommodation-type/,259,0,130.0,158.56169459500356,67.63960001990199,1142.2314000083134,265.0,0.4318196126287213,0.0,130,150,170,180,220,310,430,530,1100,1100,1100
GET,/questionnaire/any-more-people-living-here/,260,0,120.0,131.8169757686869,71.74189999932423,433.130000019446,25769.0,0.433486869820338,0.0,120,130,140,150,170,210,350,370,430,430,430
POST,/questionnaire/any-more-people-living-here/,260,0,130.0,156.9563138463239,80.7908000133466,583.0753000045661,263.0,0.433486869820338,0.0,130,150,170,180,230,310,420,480,580,580,580
GET,/questionnaire/any-more-visitors/,260,0,110.0,130.46523923056577,70.20940000074916,430.84929999895394,20877.0,0.433486869820338,0.0,110,130,140,150,170,320,370,420,430,430,430
POST,/questionnaire/any-more-visitors/,260,0,130.0,160.61410538543265,77.47429999290034,477.635499992175,343.0,0.433486869820338,0.0,140,160,180,190,250,390,440,460,480,480,480
GET,/questionnaire/any-visitors/,260,0,120.0,137.52993038383116,66.2857000133954,678.1308999925386,22923.0,0.433486869820338,0.0,120,130,140,140,170,370,430,550,680,680,680
POST,/questionnaire/any-visitors/,260,0,140.0,165.03778692343846,82.44440000271425,688.7242999800947,359.0,0.433486869820338,0.0,140,160,170,190,270,380,450,480,690,690,690
GET,/questionnaire/central-heating/,258,0,120.0,142.2633414719409,67.44990000152029,453.45369999995455,24156.0,0.4301523554371046,0.0,120,140,150,150,200,360,390,420,450,450,450
POST,/questionnaire/central-heating/,258,0,130.0,152.06187209267847,73.96030001109466,607.9624000121839,261.0,0.4301523554371046,0.0,130,150,160,180,220,270,420,460,610,610,610
GET,/questionnaire/coronavirus-circumstances/,263,0,110.0,126.46378821216634,56.24199999147095,640.9406999882776,15720.0,0.43848864139518806,0.0,110,130,140,140,160,200,360,390,640,640,640
POST,/questionnaire/coronavirus-circumstances/,263,0,140.0,158.99389087485446,73.26380000449717,481.76059999968857,305.0,0.43848864139518806,0.0,140,160,180,180,230,350,450,470,480,480,480
GET,/questionnaire/do-you-usually-live-here/,261,0,120.0,134.08664406165283,69.06660000095144,744.2588999983855,20645.0,0.43515412701195466,0.0,120,130,140,150,170,330,410,460,740,740,740
POST,/questionnaire/do-you-usually-live-here/,260,0,130.0,159.50166461496758,70.78150002053007,651.1879999889061,307.0,0.433486869820338,0.0,130,150,160,170,240,380,460,490,650,650,650
GET,/questionnaire/household/people-living-here-add-person/,260,0,110.0,133.00743269221408,74.98410000698641,449.87069998751394,18372.0,0.433486869820338,0.0,110,130,130,140,170,350,380,420,450,450,450
POST,/questionnaire/household/people-living-here-add-person/,260,0,130.0,154.03826269153237,72.93949997983873,490.4833999753464,275.0,0.433486869820338,0.0,130,150,160,180,250,310,410,440,490,490,490
GET,/questionnaire/household/{id}/a-level/,508,0,120.0,138.45093287400374,64.4726000027731,425.6164999969769,22951.925196850392,0.8469666533412757,0.0,120,140,150,160,180,240,370,390,430,430,430
POST,/questionnaire/household/{id}/a-level/,508,0,150.0,162.6774283468826,79.35939999879338,573.7945000000764,281.0,0.8469666533412757,0.0,150,170,180,190,230,280,370,440,570,570,570
GET,/questionnaire/household/{id}/another-address/,511,0,120.0,133.46425733832487,66.27979999757372,431.0352000175044,21199.87671232877,0.8519684249161258,0.0,120,140,140,150,180,200,360,400,430,430,430
POST,/questionnaire/household/{id}/another-address/,510,0,150.0,168.80914804014358,75.53220001864247,576.0718999954406,297.0,0.8503011677245091,0.0,150,170,180,190,240,330,440,500,580,580,580
GET,/questionnaire/household/{id}/apprenticeship/,510,0,120.0,132.9746478436373,63.5267999896314,457.2154000052251,18841.929411764704,0.8503011677245091,0.0,120,130,140,150,170,210,380,400,460,460,460
POST,/questionnaire/household/{id}/apprenticeship/,510,0,150.0,168.8917611770711,85.55139999953099,858.2852999970783,315.0,0.8503011677245091,0.0,150,170,180,200,250,300,440,470,860,860,860
GET,/questionnaire/household/{id}/armed-forces/,508,0,120.0,133.53842893755385,66.63439999101683,456.3835000153631,21757.917322834644,0.8469666533412757,0.0,120,130,150,160,180,210,360,390,460,460,460
POST,/questionnaire/household/{id}/armed-forces/,508,0,150.0,168.78619763820743,81.17499999934807,1047.0252999803051,339.0,0.8469666533412757,0.0,150,170,180,190,230,300,440,490,1000,1000,1000
GET,/questionnaire/household/{id}/business-name/,507,0,120.0,137.18635680524108,66.68119999812916,570.0761000043713,19261.86982248521,0.8452993961496591,0.0,120,140,150,160,180,230,370,390,570,570,570
POST,/questionnaire/household/{id}/business-name/,507,0,150.0,169.54034221054584,79.71879999968223,610.0849999929778,291.0,0.8452993961496591,0.0,150,170,180,190,250,300,470,480,610,610,610
GET,/questionnaire/household/{id}/business-type/,507,0,120.0,134.4227761341212,68.22439999086782,646.1663999943994,18102.437869822486,0.8452993961496591,0.0,120,130,150,150,170,200,380,400,650,650,650
POST,/questionnaire/household/{id}/business-type/,507,0,150.0,169.37485897508992,80.21820001886226,673.4168000111822,305.0,0.8452993961496591,0.0,150,170,190,200,250,330,440,470,670,670,670
GET,/questionnaire/household/{id}/confirm-age/,512,0,120.0,133.45539101624126,66.77070001023822,822.3877999989782,18417.87109375,0.8536356821077425,0.0,120,130,140,150,170,200,360,380,820,820,820
POST,/questionnaire/household/{id}/confirm-age/,512,0,150.0,168.6274472655782,77.10850000148639,612.1638000186067,279.0,0.8536356821077425,0.0,150,170,180,190,240,300,440,470,610,610,610
GET,/questionnaire/household/{id}/confirm-who-is-answering/,512,0,120.0,133.4070349608396,68.91329999780282,443.9448000048287,18507.98828125,0.8536356821077425,0.0,120,130,140,150,170,230,350,390,440,440,440
POST,/questionnaire/household/{id}/confirm-who-is-answering/,512,0,140.0,164.2647386723297,73.74970000819303,496.3067999924533,299.0,0.8536356821077425,0.0,140,160,170,190,250,350,430,460,500,500,500
