Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,//questionnaire,23,0,85,103.06597391330718,60.16490000183694,334.55050000338815,289.0,0.0383607293597428,0.0,85,91,110,130,140,200,330,330,330,330,330
GET,/questionnaire/,113,0,86,93.4914309723072,52.21369999344461,335.45389998471364,27231.619469026547,0.18846793120221464,0.0,86,95,98,100,110,130,320,320,340,340,340
POST,/questionnaire/,113,0,87,125.3709442484959,50.42740001226775,576.1908999993466,298.11504424778764,0.18846793120221464,0.0,87,95,170,210,240,270,370,400,580,580,580
GET,/questionnaire/accommodation-introduction/,23,0,83,88.10627391389774,61.851700011175126,154.80330001446418,16729.0,0.0383607293597428,0.0,83,95,96,99,110,110,150,150,150,150,150
POST,/questionnaire/accommodation-introduction/,23,0,100.0,129.4368478246843,85.02909998060204,421.1721000028774,275.0,0.0383607293597428,0.0,100,110,120,130,200,290,420,420,420,420,420
GET,/questionnaire/accommodation-type/,23,0,92,97.6585043498072,72.21419998677447,156.14440001081675,19607.0,0.0383607293597428,0.0,92,98,110,110,120,140,160,160,160,160,160
POST,/questionnaire/accommodation-type/,23,0,110.0,176.41540000002587,92.8284999972675,446.5731000236701,265.0,0.0383607293597428,0.0,110,190,270,280,360,420,450,450,450,450,450
GET,/questionnaire/any-more-people-living-here/,23,0,86,113.88228695242383,57.29469997459091,563.7812000059057,25769.0,0.0383607293597428,0.0,86,97,110,110,140,160,560,560,560,560,560
POST,/questionnaire/any-more-people-living-here/,23,0,99,119.60934348019731,75.85790002485737,262.554100016132,263.0,0.0383607293597428,0.0,99,100,110,150,210,250,260,260,260,260,260
GET,/questionnaire/any-more-visitors/,23,0,89,88.27967825978386,60.084299999289215,147.54619999439456,20877.0,0.0383607293597428,0.0,89,95,95,100,120,120,150,150,150,150,150
POST,/questionnaire/any-more-visitors/,23,0,110.0,120.64693912954839,74.1818999813404,250.7270000060089,343.0,0.0383607293597428,0.0,110,120,120,140,200,220,250,250,250,250,250
GET,/questionnaire/any-visitors/,23,0,90,98.78657391274591,62.97740002628416,178.3960000029765,22923.0,0.0383607293597428,0.0,90,96,98,100,140,160,180,180,180,180,180
POST,/questionnaire/any-visitors/,23,0,110.0,129.4341173944185,90.70549998432398,402.92560000671074,359.0,0.0383607293597428,0.0,110,120,130,130,180,190,400,400,400,400,400
GET,/questionnaire/central-heating/,23,0,89,90.67955217703812,60.17959999735467,145.84929999546148,24156.0,0.0383607293597428,0.0,89,93,97,99,110,110,150,150,150,150,150
POST,/questionnaire/central-heating/,23,0,96,98.78894782741554,68.91079997876659,163.6861000151839,261.0,0.0383607293597428,0.0,96,100,110,110,120,130,160,160,160,160,160
GET,/questionnaire/coronavirus-circumstances/,23,0,86,115.01708261051175,63.367599999764934,410.0202000117861,15720.0,0.0383607293597428,0.0,86,92,110,110,140,390,410,410,410,410,410
POST,/questionnaire/coronavirus-circumstances/,23,0,97,115.49413478528352,83.69840000523254,297.6906000112649,305.0,0.0383607293597428,0.0,97,110,110,120,140,210,300,300,300,300,300
GET,/questionnaire/do-you-usually-live-here/,23,0,81,104.81518695545991,64.15050002397038,336.19099998031743,20645.0,0.0383607293597428,0.0,81,98,100,100,150,250,340,340,340,340,340
POST,/questionnaire/do-you-usually-live-here/,23,0,100.0,118.04045217602676,79.25540002179332,430.9351000119932,307.0,0.0383607293597428,0.0,100,110,110,110,170,180,430,430,430,430,430
GET,/questionnaire/household/people-living-here-add-person/,23,0,87,92.11062608443646,53.46819999977015,245.69430001429282,18372.0,0.0383607293597428,0.0,87,90,91,93,98,100,250,250,250,250,250
POST,/questionnaire/household/people-living-here-add-person/,23,0,100.0,106.86903043508367,83.38709999225102,149.01710001868196,275.0,0.0383607293597428,0.0,100,110,110,120,130,140,150,150,150,150,150
GET,/questionnaire/household/{id}/a-level/,46,0,92,97.26636086681695,58.7202999740839,338.47719998448156,22952.0,0.0767214587194856,0.0,93,98,100,100,110,130,340,340,340,340,340
POST,/questionnaire/household/{id}/a-level/,46,0,110.0,134.16026304248194,69.89600000088103,442.6935999945272,281.0,0.0767214587194856,0.0,110,120,120,120,140,410,440,440,440,440,440
GET,/questionnaire/household/{id}/another-address/,46,0,91,114.26567391153303,58.603999990737066,355.4479999875184,21200.0,0.0767214587194856,0.0,92,100,110,110,160,350,360,360,360,360,360
POST,/questionnaire/household/{id}/another-address/,46,0,110.0,126.72924565191826,75.73630000115372,419.45940000005066,297.0,0.0767214587194856,0.0,110,110,120,120,140,310,420,420,420,420,420
GET,/questionnaire/household/{id}/apprenticeship/,46,0,87,93.66075434587876,54.04760001692921,439.39789998694323,18842.0,0.0767214587194856,0.0,88,93,96,98,110,120,440,440,440,440,440
POST,/questionnaire/household/{id}/apprenticeship/,46,0,110.0,118.01156304579268,76.07609999831766,280.2566999744158,315.0,0.0767214587194856,0.0,110,120,120,120,160,270,280,280,280,280,280
GET,/questionnaire/household/{id}/armed-forces/,46,0,88,96.8049108727744,58.35279999882914,330.02769999438897,21758.0,0.0767214587194856,0.0,88,96,98,100,110,130,330,330,330,330,330
POST,/questionnaire/household/{id}/armed-forces/,46,0,110.0,132.95310869580135,79.33370000682771,497.27949997759424,339.0,0.0767214587194856,0.0,110,110,120,120,240,260,500,500,500,500,500
GET,/questionnaire/household/{id}/business-name/,46,0,92,108.33490869465649,63.94879997242242,430.71809998946264,19262.0,0.0767214587194856,0.0,93,98,100,100,110,260,430,430,430,430,430
POST,/questionnaire/household/{id}/business-name/,46,0,110.0,118.55419565045335,79.45649998146109,405.86589998565614,291.0,0.0767214587194856,0.0,110,110,120,120,140,240,410,410,410,410,410
GET,/questionnaire/household/{id}/business-type/,45,0,89,89.07530888617556,67.41879999754019,153.72470000875182,18102.266666666666,0.07505360092123592,0.0,89,93,95,97,100,110,150,150,150,150,150
POST,/questionnaire/household/{id}/business-type/,45,0,110.0,133.5492022244984,75.07019999320619,451.40220000757836,305.0,0.07505360092123592,0.0,110,110,120,120,250,390,450,450,450,450,450
GET,/questionnaire/household/{id}/confirm-age/,46,0,88,107.95582173792037,62.55679999594577,452.00089999707416,18418.0,0.0767214587194856,0.0,88,100,100,100,110,320,450,450,450,450,450
POST,/questionnaire/household/{id}/confirm-age/,46,0,99,119.70375652384499,72.89170002331957,378.1042000046,279.0,0.0767214587194856,0.0,99,110,120,120,150,300,380,380,380,380,380
GET,/questionnaire/household/{id}/confirm-who-is-answering/,46,0,90,100.3935804353956,60.78299999353476,367.50960000790656,18508.0,0.0767214587194856,0.0,90,96,100,100,110,120,370,370,370,370,370
POST,/questionnaire/household/{id}/confirm-who-is-answering/,46,0,110.0,116.23724130723808,71.58409999101423,361.8770999892149,299.0,0.0767214587194856,0.0,110,110,120,120,130,140,360,360,360,360,360
GET,/questionnaire/household/{id}/country-of-birth/,46,0,92,103.41905217501335,57.22109999624081,348.01770001649857,21354.5,0.0767214587194856,0.0,92,96,100,100,130,140,350,350,350,350,350
POST,/questionnaire/household/{id}/country-of-birth/,46,0,110.0,120.70187173895133,79.29670001612976,277.4601000128314,315.0,0.0767214587194856,0.0,110,110,120,120,160,260,280,280,280,280,280
GET,/questionnaire/household/{id}/date-of-birth/,46,0,94,104.62957608219965,57.590700016589835,337.6542999758385,18846.0,0.0767214587194856,0.0,97,100,110,110,120,140,340,340,340,340,340
POST,/questionnaire/household/{id}/date-of-birth/,46,0,110.0,116.190502175216,72.34490002156235,251.4208999928087,295.0,0.0767214587194856,0.0,110,120,120,120,140,240,250,250,250,250,250
GET,/questionnaire/household/{id}/degree-level-or-above/,46,0,90,91.09025434514953,60.737799998605624,168.60839998116717,21535.0,0.0767214587194856,0.0,91,95,99,100,110,110,170,170,170,170,170
POST,/questionnaire/household/{id}/degree-level-or-above/,46,0,110.0,115.47745435002625,81.04310001363046,276.19200001936406,291.0,0.0767214587194856,0.0,110,120,120,120,130,180,280,280,280,280,280
GET,/questionnaire/household/{id}/employment-status-last-seven-days/,46,0,91,107.05423478350934,57.92500000097789,353.29890000866726,22687.0,0.0767214587194856,0.0,92,96,98,100,130,350,350,350,350,350,350
POST,/questionnaire/household/{id}/employment-status-last-seven-days/,46,0,110.0,127.72930869465674,73.13659999636002,481.4159000234213,315.0,0.0767214587194856,0.0,110,120,120,120,150,230,480,480,480,480,480
GET,/questionnaire/household/{id}/ethnic-group/,46,0,84,105.8498891323562,58.469299983698875,471.5710000018589,24311.0,0.0767214587194856,0.0,86,95,99,100,110,330,470,470,470,470,470
POST,/questionnaire/household/{id}/ethnic-group/,46,0,100.0,113.65235652192496,77.18429999658838,301.50800000410527,309.0,0.0767214587194856,0.0,100,110,120,120,140,170,300,300,300,300,300
GET,/questionnaire/household/{id}/gcse/,46,0,92,97.16961086846625,55.4448000038974,336.4097000157926,22799.0,0.0767214587194856,0.0,92,98,100,100,120,130,340,340,340,340,340
POST,/questionnaire/household/{id}/gcse/,46,0,110.0,116.0176695645888,68.57350000063889,281.41860000323504,297.0,0.0767214587194856,0.0,110,110,120,120,140,240,280,280,280,280,280
GET,/questionnaire/household/{id}/gender-identity/,46,0,87,103.16221522225533,57.16330002178438,407.7887000166811,19773.0,0.0767214587194856,0.0,89,95,98,99,110,170,410,410,410,410,410
POST,/questionnaire/household/{id}/gender-identity/,46,0,110.0,121.82066956428689,76.35210000444204,419.98929998953827,327.0,0.0767214587194856,0.0,110,110,120,120,140,260,420,420,420,420,420
GET,/questionnaire/household/{id}/health-conditions-or-illnesses/,46,0,89,90.29520652256906,68.39390000095591,125.79839999671094,20745.0,0.0767214587194856,0.0,89,95,98,100,100,110,130,130,130,130,130
POST,/questionnaire/household/{id}/health-conditions-or-illnesses/,46,0,110.0,116.59005652283035,80.32609999645501,426.3422999938484,329.0,0.0767214587194856,0.0,110,110,120,120,120,230,430,430,430,430,430
GET,/questionnaire/household/{id}/health/,46,0,80,86.11771304656386,58.58889999217354,152.0314000081271,20052.0,0.0767214587194856,0.0,82,92,97,100,110,110,150,150,150,150,150
POST,/questionnaire/household/{id}/health/,46,0,100.0,120.74685000065391,71.49149998440407,413.7120000086725,333.0,0.0767214587194856,0.0,100,110,120,120,150,250,410,410,410,410,410
GET,/questionnaire/household/{id}/hours-worked/,45,0,90,91.5426000021398,58.57130000367761,168.06490000453778,20154.48888888889,0.07505360092123592,0.0,90,96,100,100,100,120,170,170,170,170,170
POST,/questionnaire/household/{id}/hours-worked/,45,0,100.0,119.73660222138278,77.99589997739531,431.83919999864884,301.0,0.07505360092123592,0.0,100,110,120,120,170,240,430,430,430,430,430
GET,/questionnaire/household/{id}/in-education/,46,0,89,89.24780652223095,56.446900009177625,130.43959997594357,18334.0,0.0767214587194856,0.0,91,95,97,100,110,110,130,130,130,130,130
POST,/questionnaire/household/{id}/in-education/,46,0,110.0,111.75110434883011,80.81129999482073,260.53670002147555,305.0,0.0767214587194856,0.0,110,110,110,120,120,150,260,260,260,260,260
GET,/questionnaire/household/{id}/individual-coronavirus-circumstances/,46,0,89,113.59903695562895,60.771899996325374,583.4652000048663,16575.5,0.0767214587194856,0.0,90,97,99,100,100,370,580,580,580,580,580
POST,/questionnaire/household/{id}/individual-coronavirus-circumstances/,46,0,100.0,129.0792934786346,71.23780000256374,416.5809999976773,321.0,0.0767214587194856,0.0,100,110,120,120,270,310,420,420,420,420,420
GET,/questionnaire/household/{id}/individual-introduction/,46,0,85,102.73530217376032,55.49389999941923,416.0033999942243,17668.0,0.0767214587194856,0.0,85,90,93,95,110,330,420,420,420,420,420
POST,/questionnaire/household/{id}/individual-introduction/,46,0,100.0,123.58971087024142,69.79879998834804,409.5742999925278,345.0,0.0767214587194856,0.0,100,110,120,120,120,400,410,410,410,410,410
GET,/questionnaire/household/{id}/job-description/,46,0,90,94.87667391468953,65.06569997873157,340.9408000006806,17738.0,0.0767214587194856,0.0,90,94,97,100,110,120,340,340,340,340,340
POST,/questionnaire/household/{id}/job-description/,46,0,100.0,121.08888261085984,67.35749999643303,403.8579000043683,299.0,0.0767214587194856,0.0,100,110,110,120,180,260,400,400,400,400,400
GET,/questionnaire/household/{id}/job-title/,46,0,90,106.61096739236002,63.13569998019375,439.58370000473224,18006.0,0.0767214587194856,0.0,93,97,100,100,120,310,440,440,440,440,440
POST,/questionnaire/household/{id}/job-title/,46,0,110.0,122.3382130410755,78.54419999057427,435.0298999925144,303.0,0.0767214587194856,0.0,110,110,120,120,150,260,440,440,440,440,440
GET,/questionnaire/household/{id}/location-one-year-ago/,46,0,92,105.74592608811699,57.34860000666231,356.1600999964867,20685.0,0.0767214587194856,0.0,93,99,100,110,130,210,360,360,360,360,360
POST,/questionnaire/household/{id}/location-one-year-ago/,46,0,110.0,120.52105217678573,75.38080000085756,417.47239997494034,307.0,0.0767214587194856,0.0,110,120,120,130,160,170,420,420,420,420,420
GET,/questionnaire/household/{id}/look-after-or-support-others/,46,0,90,90.35111739143284,61.389399983454496,114.42500000703149,22041.0,0.0767214587194856,0.0,90,97,100,110,110,110,110,110,110,110,110
POST,/questionnaire/household/{id}/look-after-or-support-others/,46,0,110.0,128.77030217508866,73.68710002629086,390.21099999081343,309.0,0.0767214587194856,0.0,110,110,120,130,170,280,390,390,390,390,390
GET,/questionnaire/household/{id}/main-job-introduction/,46,0,90,104.5566934740434,61.99319998268038,319.46090000565164,16694.5,0.0767214587194856,0.0,91,97,100,100,120,300,320,320,320,320,320
POST,/questionnaire/household/{id}/main-job-introduction/,46,0,110.0,115.02730869561556,66.32669997634366,419.3665999919176,303.0,0.0767214587194856,0.0,110,110,120,120,130,160,420,420,420,420,420
GET,/questionnaire/household/{id}/main-job-status/,46,0,93,110.87028261175399,70.66220001433976,342.3517999763135,19713.5,0.0767214587194856,0.0,93,98,100,100,170,320,340,340,340,340,340
POST,/questionnaire/household/{id}/main-job-status/,46,0,110.0,110.54616521679513,78.86149999103509,178.9003000012599,299.0,0.0767214587194856,0.0,110,110,120,120,120,160,180,180,180,180,180
GET,/questionnaire/household/{id}/main-language/,46,0,89,99.75468695642041,70.34450001083314,357.60600000503473,20491.5,0.0767214587194856,0.0,91,96,100,100,120,170,360,360,360,360,360
POST,/questionnaire/household/{id}/main-language/,46,0,110.0,134.84859782519104,75.74549998389557,468.5692999919411,291.0,0.0767214587194856,0.0,110,120,130,160,230,240,470,470,470,470,470
GET,/questionnaire/household/{id}/mainly-work-in-uk/,22,0,84,107.93977272723251,59.4691000005696,332.35189999686554,18604.0,0.03669287156149312,0.0,85,93,96,100,130,330,330,330,330,330,330
POST,/questionnaire/household/{id}/mainly-work-in-uk/,22,0,98,102.77981818018651,71.38259999919683,206.96600002702326,307.0,0.03669287156149312,0.0,100,100,110,110,120,130,210,210,210,210,210
GET,/questionnaire/household/{id}/marital-or-civil-partnership-status/,46,0,90,96.53338478275818,56.75610000616871,328.45659999293275,24261.0,0.0767214587194856,0.0,91,99,100,110,110,130,330,330,330,330,330
POST,/questionnaire/household/{id}/marital-or-civil-partnership-status/,46,0,110.0,127.36956739061735,74.5370999793522,407.57459998712875,315.0,0.0767214587194856,0.0,110,110,120,130,230,280,410,410,410,410,410
GET,/questionnaire/household/{id}/national-identity/,46,0,92,97.58829565037993,54.14550000568852,332.7557999873534,20956.5,0.0767214587194856,0.0,92,100,100,100,110,120,330,330,330,330,330
POST,/questionnaire/household/{id}/national-identity/,46,0,100.0,132.98764130804162,74.86990001052618,427.33410000801086,297.0,0.0767214587194856,0.0,110,110,120,120,240,400,430,430,430,430,430
GET,/questionnaire/household/{id}/nvq-level/,46,0,92,122.40389782781004,58.37790001532994,378.7411999946926,23013.0,0.0767214587194856,0.0,92,99,100,110,310,340,380,380,380,380,380
POST,/questionnaire/household/{id}/nvq-level/,46,0,100.0,110.61547825912662,67.74280001991428,274.4198000000324,287.0,0.0767214587194856,0.0,100,110,110,110,140,200,270,270,270,270,270
GET,/questionnaire/household/{id}/passports/,46,0,91,90.7468413042016,59.217700007138774,145.79260000027716,20432.5,0.0767214587194856,0.0,92,98,100,100,110,120,150,150,150,150,150
POST,/questionnaire/household/{id}/passports/,46,0,100.0,129.0003695656829,73.25200000195764,584.781000012299,285.0,0.0767214587194856,0.0,110,110,120,120,230,240,580,580,580,580,580
